mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,window_time_stride,window_patt_stride,learning_rate,random_state,pretrained,cv_rep,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total,stride_series
df,tcn,CBF,0.25,120,128,False,10,3,1,0.0001,0,False,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=118-step=34272.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6177524328231812,0.6177524328231812,0.3044679462909698,0.6794946789741516,0.6794946789741516,0.3399286270141601,32,32,2,4,200,384,384,16.564736559987068,5421.211860600859,5437.776597160846,
df,tcn,CBF,0.25,120,128,False,10,1,1,0.0001,0,False,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=112-step=32544.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5896621942520142,0.5896621942520142,0.260433942079544,0.6705615520477295,0.6705615520477295,0.2758670449256897,32,32,2,4,200,384,384,16.766529539600015,5438.072209015489,5454.838738555089,
df,tcn,CBF,0.25,120,128,False,10,5,1,0.0001,0,False,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=113-step=32832.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6535234451293945,0.6535234451293945,0.3183296322822571,0.7184234261512756,0.7184234261512756,0.38302081823349,32,32,2,4,200,384,384,18.02293901704252,7912.122327379882,7930.145266396925,
df,tcn,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=112-step=32544.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6519967317581177,0.6519967317581177,0.3130901455879211,0.7169885039329529,0.7169885039329529,0.4068787693977356,32,32,2,4,200,384,384,19.87466895580292,7946.609417276457,7966.48408623226,
df,tcn,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=115-step=4176.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5862977504730225,0.5862977504730225,0.2437018454074859,0.4753828346729278,0.4753828346729278,0.3681374490261078,32,4,2,4,48,48,384,32.21068238094449,721.4475836772472,753.6582660581917,
df,tcn,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=117-step=4248.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.7035573124885559,0.7035573124885559,0.3011156916618347,0.5728635191917419,0.5728635191917419,0.3553039133548736,32,4,2,4,48,48,384,20.37918714247644,1406.6711871139703,1427.050374256447,False
df,tcn,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=92-step=3348.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.7075098752975464,0.7075098752975464,0.2841378152370453,0.5977276563644409,0.5977276563644409,0.3825463354587555,32,4,2,4,48,48,384,23.74001602083445,1486.123938454315,1509.8639544751495,True
df,tcn,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=76-step=5544.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5965946316719055,0.5965946316719055,0.2448267787694931,0.5658508539199829,0.5658508539199829,0.3275284469127655,32,8,2,4,96,96,384,17.249840373173356,660.4784174636006,677.728257836774,
df,tcn,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=101-step=7344.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6712508201599121,0.6712508201599121,0.2966808378696441,0.6447573304176331,0.6447573304176331,0.346581757068634,32,8,2,4,96,96,384,16.895947264507413,669.5123430565,686.4082903210074,True
df,tcn,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,1,120,training/finetune/CBF_df_tcn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=106-step=7704.ckpt,126323,126323,training/finetune/CBF_df_tcn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6444007754325867,0.6444007754325867,0.2928988933563232,0.6460669636726379,0.6460669636726379,0.347996175289154,32,8,2,4,96,96,384,16.425838828086853,858.2431652564555,874.6690040845424,False
