mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,window_time_stride,window_patt_stride,learning_rate,random_state,pretrained,cv_rep,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total,stride_series
DF,ResNet,CBF,0.25,120,128,False,10,1,1,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=52-step=15264.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.444118857383728,0.444118857383728,0.2907561361789703,0.4535933434963226,0.4535933434963226,0.192678615450859,32,32,2,4,200,384,384,17.37264091707766,38897.16712319106,38914.539764108136,
DF,ResNet,CBF,0.25,120,128,False,10,5,1,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=76-step=22176.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.620285153388977,0.620285153388977,0.3459077775478363,0.6772084832191467,0.6772084832191467,0.3252964615821838,32,32,2,4,200,384,384,16.629356134682894,37818.68362090923,37835.31297704391,
DF,ResNet,CBF,0.25,120,128,False,10,3,1,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=9-step=2880.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.5575733184814453,0.5575733184814453,0.3309590816497803,0.6063201427459717,0.6063201427459717,0.2578851878643036,32,32,2,4,200,384,384,16.880894023925066,45920.97373339161,45937.85462741554,
DF,ResNet,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=31-step=9216.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6541157364845276,0.6541157364845276,0.3865018784999847,0.6743311285972595,0.6743311285972595,0.3661547005176544,32,32,2,4,200,384,384,16.256348624825478,156055.05778826028,156071.3141368851,
DF,ResNet,CBF,0.25,120,128,False,10,7,5,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst5_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=16-step=4896.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst5_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6274653673171997,0.6274653673171997,0.3640995919704437,0.6697872877120972,0.6697872877120972,0.352312833070755,32,32,2,4,200,384,384,16.522225443273783,10536.042893877251,10552.565119320529,
DF,ResNet,CBF,0.25,120,128,False,10,7,3,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst3_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=71-step=20736.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst3_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6478402614593506,0.6478402614593506,0.3774362802505493,0.6817345023155212,0.6817345023155212,0.3634561002254486,32,32,2,4,200,384,384,16.68632154725492,18391.812884124,18408.49920567125,
DF,ResNet,CBF,0.25,120,128,False,10,7,2,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst2_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=32-step=9504.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst2_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6577017307281494,0.6577017307281494,0.3609287142753601,0.6850640177726746,0.6850640177726746,0.3619359731674194,32,32,2,4,200,384,384,16.585877751931548,23126.249232552946,23142.83511030488,
DF,ResNet,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=15-step=4608-v1.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6893235445022583,0.6893235445022583,0.4268265068531036,0.7211014628410339,0.7211014628410339,0.3783452808856964,32,32,2,4,200,384,384,35.289021952077746,46999.4062751513,47034.695297103375,False
DF,ResNet,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=23-step=6912.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6840260624885559,0.6840260624885559,0.4140166640281677,0.7245093584060669,0.7245093584060669,0.376385748386383,32,32,2,4,200,384,384,20.23560812883079,43463.96093437448,43484.19654250331,True
DF,ResNet,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,2,120,training/finetune/CBF_DF_ResNet/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=29-step=2160.ckpt,475124,475124,training/finetune/CBF_DF_ResNet/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.5903732776641846,0.5903732776641846,0.2763879597187042,0.578046977519989,0.578046977519989,0.3137763142585754,32,8,2,4,96,96,384,15.88953979499638,8761.486054096371,8777.375593891367,
