mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,window_time_stride,window_patt_stride,learning_rate,random_state,pretrained,cv_rep,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total,stride_series
DF,CNN,CBF,0.25,120,128,False,10,3,1,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=115-step=33408.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.5161237716674805,0.5161237716674805,0.2780438065528869,0.4421369731426239,0.4421369731426239,0.2705420851707458,32,32,2,4,200,384,384,16.97078318707645,7389.996106352657,7406.966889539733,
DF,CNN,CBF,0.25,120,128,False,10,1,1,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=113-step=32832.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.4455840587615967,0.4455840587615967,0.1980946511030197,0.5214349627494812,0.5214349627494812,0.2456514537334442,32,32,2,4,200,384,384,17.2900360673666,8260.709198061377,8277.999234128743,
DF,CNN,CBF,0.25,120,128,False,10,5,1,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=84-step=24480.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6986557841300964,0.6986557841300964,0.3288363814353943,0.688676655292511,0.688676655292511,0.3805149495601654,32,32,2,4,200,384,384,17.472026709467173,7451.328465592116,7468.800492301583,
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=58-step=16992.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6723716259002686,0.6723716259002686,0.3342825174331665,0.7146774530410767,0.7146774530410767,0.4105957150459289,32,32,2,4,200,384,384,17.96068996936083,7698.684330655262,7716.645020624623,
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=22-step=6624-v1.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.688834547996521,0.688834547996521,0.3410352170467376,0.7411962747573853,0.7411962747573853,0.4174586832523346,32,32,2,4,200,384,384,32.58218798972666,9430.140718284994,9462.72290627472,False
DF,CNN,CBF,0.25,120,128,False,10,7,5,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst5_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=112-step=32544.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst5_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6809291243553162,0.6809291243553162,0.3352334499359131,0.7303850650787354,0.7303850650787354,0.4091644287109375,32,32,2,4,200,384,384,16.30119900405407,5206.371018588543,5222.672217592597,
DF,CNN,CBF,0.25,120,128,False,10,7,2,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst2_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=111-step=32256.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst2_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6688671708106995,0.6688671708106995,0.3620070517063141,0.7187512516975403,0.7187512516975403,0.4120974838733673,32,32,2,4,200,384,384,30.255986904725432,6973.734333427623,7003.990320332348,
DF,CNN,CBF,0.25,120,128,False,10,7,3,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst3_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=94-step=27360.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst3_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.68386310338974,0.68386310338974,0.3630519211292267,0.7247835993766785,0.7247835993766785,0.4124614894390106,32,32,2,4,200,384,384,24.752604255452752,7136.510111140087,7161.26271539554,
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=55-step=16128.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6779136061668396,0.6779136061668396,0.3024193346500397,0.7323827743530273,0.7323827743530273,0.4060279130935669,32,32,2,4,200,384,384,16.19611649774015,7443.653894893825,7459.850011391565,True
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,1,120,training/finetune/CBF_DF_CNN/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=114-step=8280.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5851342678070068,0.5851342678070068,0.2689157426357269,0.5417860150337219,0.5417860150337219,0.3258698284626007,32,8,2,4,96,96,384,16.530336994677782,1074.7784438617527,1091.3087808564303,
