mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,window_time_stride,window_patt_stride,learning_rate,random_state,pretrained,cv_rep,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total,stride_series
DF,CNN,CBF,0.25,120,128,False,10,5,1,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=45-step=13248.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst5_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6729124188423157,0.6729124188423157,0.3551183342933655,0.6827664375305176,0.6827664375305176,0.3429803252220154,32,32,2,4,200,384,384,15.94297405704856,7115.506902651861,7131.44987670891,
DF,CNN,CBF,0.25,120,128,False,10,1,1,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=93-step=27072.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst1_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.4355718493461609,0.4355718493461609,0.2662223577499389,0.5342139005661011,0.5342139005661011,0.227095752954483,32,32,2,4,200,384,384,16.378679744899273,7241.490064878017,7257.868744622916,
DF,CNN,CBF,0.25,120,128,False,10,3,1,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=117-step=33984.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst3_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.5695439577102661,0.5695439577102661,0.3241150677204132,0.6057726144790649,0.6057726144790649,0.2908054888248443,32,32,2,4,200,384,384,16.468076813966036,9798.785301003603,9815.253377817571,
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=110-step=31968.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6786471009254456,0.6786471009254456,0.4036497473716736,0.6974029541015625,0.6974029541015625,0.3652132451534271,32,32,2,4,200,384,384,16.26512248441577,7122.4063233640045,7138.67144584842,
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=86-step=25056-v1.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.7046454548835754,0.7046454548835754,0.4171303808689117,0.7295233011245728,0.7295233011245728,0.3853961229324341,32,32,2,4,200,384,384,30.36284651607275,9075.437309505418,9105.80015602149,False
DF,CNN,CBF,0.25,120,128,False,10,7,2,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst2_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=102-step=29664.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst2_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.696495532989502,0.696495532989502,0.4052461385726928,0.7270554900169373,0.7270554900169373,0.3824472725391388,32,32,2,4,200,384,384,16.17009510844946,5944.276189895347,5960.446285003796,
DF,CNN,CBF,0.25,120,128,False,10,7,5,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst5_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=117-step=33984.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst5_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.6633251905441284,0.6633251905441284,0.3996060192584991,0.6798542737960815,0.6798542737960815,0.3641899824142456,32,32,2,4,200,384,384,16.789859738200903,5264.560683753341,5281.350543491542,
DF,CNN,CBF,0.25,120,128,False,10,7,3,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst3_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=112-step=32544.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst3_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.676202118396759,0.676202118396759,0.3989052772521972,0.6997923851013184,0.6997923851013184,0.3709710240364074,32,32,2,4,200,384,384,17.814603989943862,8368.37062747404,8386.185231463984,
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,True,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=8-step=2592.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_stride1_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.7278728485107422,0.7278728485107422,0.4104901254177093,0.7097810506820679,0.7097810506820679,0.367351084947586,32,32,2,4,200,384,384,17.157212268561125,7625.299264781177,7642.456477049738,True
DF,CNN,CBF,0.25,120,128,False,10,7,1,0.0001,0,False,2,120,training/finetune/CBF_DF_CNN/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=56-step=4104.ckpt,117348,117348,training/finetune/CBF_DF_CNN/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_stride0_wtst7_wpst1_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.5681074261665344,0.5681074261665344,0.2680196464061737,0.511664092540741,0.511664092540741,0.2957547008991241,32,8,2,4,96,96,384,16.70415659621358,1033.101423645392,1049.8055802416056,
