mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_mse,val_r2,time_dm,time_train,time_total
gf,tcn,CBF,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/CBF_gf_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,126778,126778,training/pretrain/CBF_gf_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.014268391765654,0.9994143843650818,4.823262590914965,8123.3507889490575,8128.174051539972
gf,tcn,CBF,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/CBF_gf_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,130678,130678,training/pretrain/CBF_gf_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.3343628942966461,0.7023251056671143,5.007984174415469,16214.581730464472,16219.589714638889
df,tcn,CBF,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/CBF_df_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,130678,130678,training/pretrain/CBF_df_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.3167958557605743,0.732792317867279,53.84800205007196,32322.840205332264,32376.688207382336
df,tcn,CBF,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/CBF_df_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000.ckpt,126778,126778,training/pretrain/CBF_df_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2661394774913788,0.8099302053451538,49.11633173748851,41113.79728273675,41162.91361447424
df,tcn,CBF,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/CBF_df_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=57-step=43500.ckpt,148666,148666,training/pretrain/CBF_df_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.1124292537569999,0.9621621966362,26.0095486715436,7374.420312913135,7400.429861584678
df,tcn,CBF,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/CBF_df_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000-v1.ckpt,152566,152566,training/pretrain/CBF_df_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.2692570388317108,0.8059684038162231,26.873628167435527,7470.045391617343,7496.919019784778
gf,tcn,CBF,0.25,60,128,True,10,True,7,1,0.0001,0,60,training/pretrain/CBF_gf_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=42-step=32250.ckpt,148666,148666,training/pretrain/CBF_gf_tcn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.0011537576792761,0.9999974370002748,4.958962453529239,7829.502234200016,7834.461196653545
gf,tcn,CBF,0.25,60,128,True,10,False,7,1,0.0001,0,60,training/pretrain/CBF_gf_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=45000-v1.ckpt,152566,152566,training/pretrain/CBF_gf_tcn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,0.3290437161922455,0.711525022983551,4.770791202783585,11031.261949827895,11036.032741030678
