mode,arch,dataset,val_size,max_epochs,batch_size,pretrain_mode,window_length,window_time_stride,window_patt_stride,learning_rate,random_state,pretrained,cv_rep,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_exc_limit,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total
TS,RNN,CBF,0.25,120,128,False,10,1,1,0.0001,0,False,3,120,training/finetune/CBF_TS_RNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=17-step=5184.ckpt,932419,932419,training/finetune/CBF_TS_RNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.4030117988586426,0.4030117988586426,0.2580954134464264,0.4125210046768188,0.4125210046768188,0.2261130511760711,32,32,2,4,200,384,384,34.048724729567766,14019.088949929925,14053.13767465949
TS,RNN,CBF,0.25,120,128,False,30,1,1,0.0001,0,False,3,120,training/finetune/CBF_TS_RNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen30_val0.25_me120_bs128_lr0.0001_rs0/checkpoints/epoch=16-step=4896.ckpt,7652419,7652419,training/finetune/CBF_TS_RNN/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen30_val0.25_me120_bs128_lr0.0001_rs0/metrics.csv,0.5184038877487183,0.5184038877487183,0.3428790867328644,0.49779030680656433,0.49779030680656433,0.26591384410858154,32,32,2,4,200,384,384,23.686727643013,14788.095499709249,14811.782227352262
