dataset,arch,pretrained,fold_number,random_state,batch_size,window_size,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,target_nepochs,nsamp_tra,nsamp_pre,nsamp_test,pretrain_nquant,pretrain_val_acc,pretrain_val_f1,pretrain_val_auroc,pretrain_best_model,pretrain_train_csv,pretrain_nepochs
CBF,RNN_TS,False,0,0,128,5,0.49735382199287415,0.49735382199287415,0.7007436156272888,0.4596283733844757,0.4596283733844757,0.6609111428260803,training/exp/EXP_quant_f0.base_2023-03-09_18-22/logs/target/checkpoints/epoch=3-step=496-v1.ckpt,training/exp/EXP_quant_f0.base_2023-03-09_18-22/logs/target/metrics.csv,120,23921,0,23793,,,,,,,
CBF,RNN_TS,True,0,0,128,5,0.46648186445236206,0.46648186445236206,0.6823766231536865,0.44303208589553833,0.44303208589553833,0.6540020704269409,training/exp/EXP_quant_f0.0_2023-03-09_18-49/logs/target/checkpoints/epoch=0-step=124.ckpt,training/exp/EXP_quant_f0.0_2023-03-09_18-49/logs/target/metrics.csv,120,23921,71537,23793,2.0,0.8959173560142517,0.8959173560142517,0.9361385107040405,training/exp/EXP_quant_f0.0_2023-03-09_18-49/logs/pretrain/checkpoints/epoch=6-step=2604.ckpt,training/exp/EXP_quant_f0.0_2023-03-09_18-49/logs/pretrain/metrics.csv,60
CBF,RNN_TS,True,0,0,128,5,0.49004536867141724,0.49004536867141724,0.6971890330314636,0.46089527010917664,0.46089527010917664,0.6667801737785339,training/exp/EXP_quant_f0.1_2023-03-09_20-07/logs/target/checkpoints/epoch=1-step=248.ckpt,training/exp/EXP_quant_f0.1_2023-03-09_20-07/logs/target/metrics.csv,120,23921,71537,23793,3.0,0.6921203136444092,0.6921203136444092,0.8576685786247253,training/exp/EXP_quant_f0.1_2023-03-09_20-07/logs/pretrain/checkpoints/epoch=3-step=1488.ckpt,training/exp/EXP_quant_f0.1_2023-03-09_20-07/logs/pretrain/metrics.csv,60
CBF,RNN_TS,True,0,0,128,5,0.4955897033214569,0.4955897033214569,0.7046351432800293,0.46030405163764954,0.46030405163764954,0.6658549308776855,training/exp/EXP_quant_f0.2_2023-03-09_21-24/logs/target/checkpoints/epoch=1-step=248.ckpt,training/exp/EXP_quant_f0.2_2023-03-09_21-24/logs/target/metrics.csv,120,23921,71537,23793,4.0,0.6000084280967712,0.6000084280967712,0.8461432456970215,training/exp/EXP_quant_f0.2_2023-03-09_21-24/logs/pretrain/checkpoints/epoch=4-step=1860.ckpt,training/exp/EXP_quant_f0.2_2023-03-09_21-24/logs/pretrain/metrics.csv,60
CBF,RNN_TS,True,0,0,128,5,0.484375,0.484375,0.6885821223258972,0.445777028799057,0.445777028799057,0.6595361232757568,training/exp/EXP_quant_f0.3_2023-03-09_22-43/logs/target/checkpoints/epoch=0-step=124.ckpt,training/exp/EXP_quant_f0.3_2023-03-09_22-43/logs/target/metrics.csv,120,23921,71537,23793,5.0,0.5160450339317322,0.5160450339317322,0.8231793642044067,training/exp/EXP_quant_f0.3_2023-03-09_22-43/logs/pretrain/checkpoints/epoch=2-step=1116.ckpt,training/exp/EXP_quant_f0.3_2023-03-09_22-43/logs/pretrain/metrics.csv,60
CBF,RNN_TS,True,0,0,128,5,0.4775705635547638,0.4775705635547638,0.6998114585876465,0.43931588530540466,0.43931588530540466,0.6637324690818787,training/exp/EXP_quant_f0.4_2023-03-10_00-01/logs/target/checkpoints/epoch=0-step=124.ckpt,training/exp/EXP_quant_f0.4_2023-03-10_00-01/logs/target/metrics.csv,120,23921,71537,23793,6.0,0.4510248601436615,0.4510248601436615,0.8156295418739319,training/exp/EXP_quant_f0.4_2023-03-10_00-01/logs/pretrain/checkpoints/epoch=4-step=1860.ckpt,training/exp/EXP_quant_f0.4_2023-03-10_00-01/logs/pretrain/metrics.csv,60
CBF,RNN_TS,True,0,0,128,5,0.47202619910240173,0.47202619910240173,0.6851757168769836,0.44049832224845886,0.44049832224845886,0.6490952968597412,training/exp/EXP_quant_f0.5_2023-03-10_01-20/logs/target/checkpoints/epoch=0-step=124.ckpt,training/exp/EXP_quant_f0.5_2023-03-10_01-20/logs/target/metrics.csv,120,23921,71537,23793,7.0,0.39768144488334656,0.39768144488334656,0.8073339462280273,training/exp/EXP_quant_f0.5_2023-03-10_01-20/logs/pretrain/checkpoints/epoch=4-step=1860.ckpt,training/exp/EXP_quant_f0.5_2023-03-10_01-20/logs/pretrain/metrics.csv,60
CBF,RNN_TS,True,0,0,128,5,0.4808467626571655,0.4808467626571655,0.6875835061073303,0.44632601737976074,0.44632601737976074,0.65974360704422,training/exp/EXP_quant_f0.6_2023-03-10_02-39/logs/target/checkpoints/epoch=0-step=124.ckpt,training/exp/EXP_quant_f0.6_2023-03-10_02-39/logs/target/metrics.csv,120,23921,71537,23793,8.0,0.3574428856372833,0.3574428856372833,0.801544725894928,training/exp/EXP_quant_f0.6_2023-03-10_02-39/logs/pretrain/checkpoints/epoch=3-step=1488.ckpt,training/exp/EXP_quant_f0.6_2023-03-10_02-39/logs/pretrain/metrics.csv,60
CBF,RNN_TS,True,0,0,128,5,0.48374494910240173,0.48374494910240173,0.6853249073028564,0.44750845432281494,0.44750845432281494,0.6567341685295105,training/exp/EXP_quant_f0.7_2023-03-10_03-58/logs/target/checkpoints/epoch=0-step=124.ckpt,training/exp/EXP_quant_f0.7_2023-03-10_03-58/logs/target/metrics.csv,120,23921,71537,23793,9.0,0.32308468222618103,0.32308468222618103,0.7923008799552917,training/exp/EXP_quant_f0.7_2023-03-10_03-58/logs/pretrain/checkpoints/epoch=3-step=1488.ckpt,training/exp/EXP_quant_f0.7_2023-03-10_03-58/logs/pretrain/metrics.csv,60
