dataset,arch,pretrained,fold_number,random_state,batch_size,window_size,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,target_nepochs,nsamp_tra,nsamp_pre,nsamp_test,pretrain_nquant,pretrain_val_acc,pretrain_val_f1,pretrain_val_auroc,pretrain_best_model,pretrain_train_csv,pretrain_nepochs
CBF,CNN_TS,False,2,0,128,5,0.39327117800712585,0.39327117800712585,0.5705265998840332,0.37267735600471497,0.37267735600471497,0.5533758997917175,training/exp/EXP_quant_f2.base_2023-03-10_13-06/logs/target/checkpoints/epoch=15-step=1984.ckpt,training/exp/EXP_quant_f2.base_2023-03-10_13-06/logs/target/metrics.csv,120,23921,0,23793,,,,,,,
CBF,CNN_TS,True,2,0,128,5,0.3993195593357086,0.3993195593357086,0.5816120505332947,0.3933699429035187,0.3933699429035187,0.5602157115936279,training/exp/EXP_quant_f2.0_2023-03-10_13-31/logs/target/checkpoints/epoch=2-step=372.ckpt,training/exp/EXP_quant_f2.0_2023-03-10_13-31/logs/target/metrics.csv,120,23921,71537,23793,2.0,0.886424720287323,0.886424720287323,0.9264239072799683,training/exp/EXP_quant_f2.0_2023-03-10_13-31/logs/pretrain/checkpoints/epoch=38-step=14508.ckpt,training/exp/EXP_quant_f2.0_2023-03-10_13-31/logs/pretrain/metrics.csv,60
