dataset,arch,pretrained,fold_number,random_state,batch_size,window_size,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,target_nepochs,nframes_tra,nframes_pre,nframes_test,pretrain_val_acc,pretrain_val_f1,pretrain_val_auroc,pretrain_best_model,pretrain_train_csv,pretrain_nepochs
GunPoint,CNN,False,3,0,128,5,0.4941451847553253,0.4941451847553253,0.5103594660758972,0.5425229668617249,0.5425229668617249,0.5647873878479004,training/exp/EXP_ratio_f3.base_2023-02-20_13-43/logs/target/checkpoints/epoch=3-step=128.ckpt,training/exp/EXP_ratio_f3.base_2023-02-20_13-43/logs/target/metrics.csv,9,6135,0,5985,,,,,,
GunPoint,CNN,False,3,0,128,5,0.5494145154953003,0.5494145154953003,0.6273794174194336,0.6193817853927612,0.6193817853927612,0.6613826751708984,training/exp/EXP_ratio_f3.0_2023-02-20_13-43/logs/target/checkpoints/epoch=6-step=224.ckpt,training/exp/EXP_ratio_f3.0_2023-02-20_13-43/logs/target/metrics.csv,47,6135,6045,5985,0.8400977849960327,0.8400977849960327,0.9697424173355103,training/exp/EXP_ratio_f3.0_2023-02-20_13-43/logs/pretrain/checkpoints/epoch=41-step=1344.ckpt,training/exp/EXP_ratio_f3.0_2023-02-20_13-43/logs/pretrain/metrics.csv,47
GunPoint,CNN,False,3,0,128,5,0.5508196949958801,0.5508196949958801,0.6014992594718933,0.6078529953956604,0.6078529953956604,0.6535972356796265,training/exp/EXP_ratio_f3.1_2023-02-20_13-45/logs/target/checkpoints/epoch=12-step=416.ckpt,training/exp/EXP_ratio_f3.1_2023-02-20_13-45/logs/target/metrics.csv,53,6135,12090,5985,0.7555012106895447,0.7555012106895447,0.9537650942802429,training/exp/EXP_ratio_f3.1_2023-02-20_13-45/logs/pretrain/checkpoints/epoch=27-step=1764.ckpt,training/exp/EXP_ratio_f3.1_2023-02-20_13-45/logs/pretrain/metrics.csv,33
GunPoint,CNN,False,3,0,128,5,0.5672131180763245,0.5672131180763245,0.6607005000114441,0.6758562922477722,0.6758562922477722,0.7418606877326965,training/exp/EXP_ratio_f3.2_2023-02-20_13-47/logs/target/checkpoints/epoch=150-step=4832.ckpt,training/exp/EXP_ratio_f3.2_2023-02-20_13-47/logs/target/metrics.csv,191,6135,18135,5985,0.8513447642326355,0.8513447642326355,0.974446713924408,training/exp/EXP_ratio_f3.2_2023-02-20_13-47/logs/pretrain/checkpoints/epoch=46-step=4418.ckpt,training/exp/EXP_ratio_f3.2_2023-02-20_13-47/logs/pretrain/metrics.csv,52
