dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc
GunPoint,CNN,DF,False,1,0,128,True,5,1,1,32,4,256,0,0,4,256,training/2023-03-29_16-24_EXP_wdw_DF_CNN_GunPoint_f1/logs/wdw5_wts1_wps1/checkpoints/epoch=118-step=21420.ckpt,training/2023-03-29_16-24_EXP_wdw_DF_CNN_GunPoint_f1/logs/wdw5_wts1_wps1/metrics.csv,118,0.5504981279373169,0.5827212333679199,0.5504981279373169,0.5827212333679199,0.5393098592758179,0.6029382348060608
