dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc,pre_val_mse,pre_val_r2,pre_best_model,pre_train_csv,pre_nepochs
OSULeaf,CNN,DF,False,2,0,128,True,5,1,1,32,4,640,0,0,4,640,training/2023-03-31_03-18_EXP_wdw_DF_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1/checkpoints/epoch=3-step=5124.ckpt,training/2023-03-31_03-18_EXP_wdw_DF_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1/metrics.csv,3,0.24059318006038666,0.20976382493972778,0.24059318006038666,0.20976382493972778,0.5242782831192017,0.5664036870002747,,,,,
OSULeaf,CNN,DF,True,2,0,128,True,5,1,1,32,4,640,8,1280,4,640,training/2023-03-31_03-18_EXP_wdw_DF_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1_pre/checkpoints/epoch=4-step=6405.ckpt,training/2023-03-31_03-18_EXP_wdw_DF_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1_pre/metrics.csv,4,0.25917354226112366,0.23351654410362244,0.25917354226112366,0.23351654410362244,0.5481047630310059,0.5925095677375793,0.6778964996337891,0.4316287934780121,training/2023-03-31_03-18_EXP_wdw_DF_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1_pre/checkpoints/epoch=4-step=6405.ckpt,training/2023-03-31_03-18_EXP_wdw_DF_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1_pre/metrics.csv,59
