dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc
OSULeaf,CNN,TS,False,4,0,128,True,5,1,1,32,4,640,0,0,4,640,training/2023-03-31_16-12_EXP_wdw_TS_CNN_OSULeaf_f4/logs/wdw5_wts1_wps1/checkpoints/epoch=116-step=149877.ckpt,training/2023-03-31_16-12_EXP_wdw_TS_CNN_OSULeaf_f4/logs/wdw5_wts1_wps1/metrics.csv,116,0.248982235789299,0.21657750010490417,0.248982235789299,0.21657750010490417,0.5272168517112732,0.5159656405448914
