dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc,pre_val_mse,pre_val_r2,pre_best_model,pre_train_csv,pre_nepochs
CBF,ResNet,DF,False,0,0,128,True,5,1,1,32,4,384,0,0,4,384,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/0_wdw5/checkpoints/epoch=5-step=1386.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/0_wdw5/metrics.csv,5,0.4764472544193268,0.4467912018299103,0.4764472544193268,0.4467912018299103,0.647520124912262,0.5827231407165527,,,,,
CBF,ResNet,DF,True,0,0,128,True,5,1,1,32,4,384,8,768,4,384,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/0_wdw5_pre/checkpoints/epoch=4-step=1155.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/0_wdw5_pre/metrics.csv,4,0.5242140889167786,0.484108567237854,0.5242140889167786,0.484108567237854,0.6994821429252625,0.6426883339881897,0.996103048324585,-0.08785361051559448,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/0_wdw5_pre/checkpoints/epoch=4-step=1155.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/0_wdw5_pre/metrics.csv,54
CBF,ResNet,DF,False,0,0,128,True,10,1,1,32,4,384,0,0,4,384,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/1_wdw10/checkpoints/epoch=4-step=1155.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/1_wdw10/metrics.csv,4,0.5096153616905212,0.4439876973628998,0.5096153616905212,0.4439876973628998,0.6692213416099548,0.6028453707695007,,,,,
CBF,ResNet,DF,True,0,0,128,True,10,1,1,32,4,384,8,768,4,384,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/1_wdw10_pre/checkpoints/epoch=5-step=1386.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/1_wdw10_pre/metrics.csv,5,0.5287953019142151,0.4709509313106537,0.5287953019142151,0.4709509313106537,0.7184093594551086,0.6481396555900574,0.9324995875358582,0.046720415353775024,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/1_wdw10_pre/checkpoints/epoch=5-step=1386.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/1_wdw10_pre/metrics.csv,58
CBF,ResNet,DF,False,0,0,128,True,15,1,1,32,4,384,0,0,4,384,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/2_wdw15/checkpoints/epoch=5-step=1386.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/2_wdw15/metrics.csv,5,0.5165360569953918,0.45359817147254944,0.5165360569953918,0.45359817147254944,0.6788773536682129,0.6032690405845642,,,,,
CBF,ResNet,DF,True,0,0,128,True,15,1,1,32,4,384,8,768,4,384,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/2_wdw15_pre/checkpoints/epoch=5-step=1386.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/2_wdw15_pre/metrics.csv,5,0.5167396068572998,0.46454736590385437,0.5167396068572998,0.46454736590385437,0.7286995053291321,0.6582596898078918,0.9349634051322937,0.04171694815158844,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/2_wdw15_pre/checkpoints/epoch=5-step=1386.ckpt,training/2023-04-11_10-10_EXP_wlen_DF_ResNet_CBF_f0/logs/2_wdw15_pre/metrics.csv,56
