dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test,pretrain_val_mse,pretrain_val_r2,pretrain_best_model,pretrain_train_csv
Trace,ResNet_DFS,False,3,0,128,5,1,0.36666667461395264,0.36666667461395264,0.6170927286148071,0.35431984066963196,0.35431984066963196,0.6223583221435547,training/EXP_stride_f3.0_base_2023-03-16_13-39/logs/target/checkpoints/epoch=30-step=1767.ckpt,training/EXP_stride_f3.0_base_2023-03-16_13-39/logs/target/metrics.csv,11260,0,10985,,,,
Trace,ResNet_DFS,True,3,0,128,5,1,0.42656248807907104,0.42656248807907104,0.6810169219970703,0.42803308367729187,0.42803308367729187,0.6807820200920105,training/EXP_stride_f3.0_2023-03-16_15-11/logs/target/checkpoints/epoch=36-step=2109.ckpt,training/EXP_stride_f3.0_2023-03-16_15-11/logs/target/metrics.csv,11260,33260,10985,0.29950854182243347,0.9105669856071472,training/EXP_stride_f3.0_2023-03-16_15-11/logs/pretrain/checkpoints/epoch=56-step=9747.ckpt,training/EXP_stride_f3.0_2023-03-16_15-11/logs/pretrain/metrics.csv
Trace,ResNet_DFS,False,3,0,128,5,2,0.4078125059604645,0.4078125059604645,0.6836923360824585,0.4545036852359772,0.4545036852359772,0.6969256401062012,training/EXP_stride_f3.1_base_2023-03-16_18-57/logs/target/checkpoints/epoch=27-step=1596.ckpt,training/EXP_stride_f3.1_base_2023-03-16_18-57/logs/target/metrics.csv,11245,0,10970,,,,
Trace,ResNet_DFS,True,3,0,128,5,2,0.48828125,0.48828125,0.7636990547180176,0.4751838147640228,0.4751838147640228,0.741796612739563,training/EXP_stride_f3.1_2023-03-16_20-30/logs/target/checkpoints/epoch=64-step=3705.ckpt,training/EXP_stride_f3.1_2023-03-16_20-30/logs/target/metrics.csv,11245,33245,10970,0.24886350333690643,0.9382424354553223,training/EXP_stride_f3.1_2023-03-16_20-30/logs/pretrain/checkpoints/epoch=59-step=10260.ckpt,training/EXP_stride_f3.1_2023-03-16_20-30/logs/pretrain/metrics.csv
Trace,ResNet_DFS,False,3,0,128,5,3,0.41614583134651184,0.41614583134651184,0.6877701282501221,0.43547794222831726,0.43547794222831726,0.6924213171005249,training/EXP_stride_f3.2_base_2023-03-17_00-19/logs/target/checkpoints/epoch=71-step=4104.ckpt,training/EXP_stride_f3.2_base_2023-03-17_00-19/logs/target/metrics.csv,11230,0,10955,,,,
Trace,ResNet_DFS,True,3,0,128,5,3,0.5731770992279053,0.5731770992279053,0.7637355327606201,0.5164521932601929,0.5164521932601929,0.7573436498641968,training/EXP_stride_f3.2_2023-03-17_01-53/logs/target/checkpoints/epoch=95-step=5472.ckpt,training/EXP_stride_f3.2_2023-03-17_01-53/logs/target/metrics.csv,11230,33230,10955,0.21359775960445404,0.9544976353645325,training/EXP_stride_f3.2_2023-03-17_01-53/logs/pretrain/checkpoints/epoch=49-step=8550.ckpt,training/EXP_stride_f3.2_2023-03-17_01-53/logs/pretrain/metrics.csv
Trace,ResNet_DFS,False,3,0,128,5,4,0.4398437440395355,0.4398437440395355,0.7420552968978882,0.43933823704719543,0.43933823704719543,0.7295733094215393,training/EXP_stride_f3.3_base_2023-03-17_05-42/logs/target/checkpoints/epoch=28-step=1653.ckpt,training/EXP_stride_f3.3_base_2023-03-17_05-42/logs/target/metrics.csv,11215,0,10940,,,,
