dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test,pretrain_val_mse,pretrain_val_r2,pretrain_best_model,pretrain_train_csv
Coffee,ResNet_DFS,False,2,0,128,5,1,0.6734374761581421,0.6734374761581421,0.7173758745193481,0.5706380009651184,0.5706380009651184,0.595164954662323,training/EXP_stride_f2.0_base_2023-03-16_13-39/logs/target/checkpoints/epoch=48-step=784.ckpt,training/EXP_stride_f2.0_base_2023-03-16_13-39/logs/target/metrics.csv,3417,0,3131,,,,
Coffee,ResNet_DFS,True,2,0,128,5,1,0.690625011920929,0.690625011920929,0.7764583230018616,0.580078125,0.580078125,0.6272386312484741,training/EXP_stride_f2.0_2023-03-16_14-18/logs/target/checkpoints/epoch=85-step=1376.ckpt,training/EXP_stride_f2.0_2023-03-16_14-18/logs/target/metrics.csv,3417,9995,3131,0.12312428653240204,0.9849680066108704,training/EXP_stride_f2.0_2023-03-16_14-18/logs/pretrain/checkpoints/epoch=53-step=2700.ckpt,training/EXP_stride_f2.0_2023-03-16_14-18/logs/pretrain/metrics.csv
Coffee,ResNet_DFS,False,2,0,128,5,2,0.690625011920929,0.690625011920929,0.7259806394577026,0.5670573115348816,0.5670573115348816,0.5730125904083252,training/EXP_stride_f2.1_base_2023-03-16_15-53/logs/target/checkpoints/epoch=86-step=1392.ckpt,training/EXP_stride_f2.1_base_2023-03-16_15-53/logs/target/metrics.csv,3402,0,3116,,,,
Coffee,ResNet_DFS,True,2,0,128,5,2,0.7093750238418579,0.7093750238418579,0.7737791538238525,0.5520833134651184,0.5520833134651184,0.5796043276786804,training/EXP_stride_f2.1_2023-03-16_16-34/logs/target/checkpoints/epoch=57-step=928.ckpt,training/EXP_stride_f2.1_2023-03-16_16-34/logs/target/metrics.csv,3402,9980,3116,0.12483659386634827,0.9845200777053833,training/EXP_stride_f2.1_2023-03-16_16-34/logs/pretrain/checkpoints/epoch=52-step=2650.ckpt,training/EXP_stride_f2.1_2023-03-16_16-34/logs/pretrain/metrics.csv
Coffee,ResNet_DFS,False,2,0,128,5,3,0.621874988079071,0.621874988079071,0.7348484992980957,0.5462239384651184,0.5462239384651184,0.5647039413452148,training/EXP_stride_f2.2_base_2023-03-16_18-11/logs/target/checkpoints/epoch=78-step=1264.ckpt,training/EXP_stride_f2.2_base_2023-03-16_18-11/logs/target/metrics.csv,3387,0,3101,,,,
Coffee,ResNet_DFS,True,2,0,128,5,3,0.6539062261581421,0.6539062261581421,0.7379350662231445,0.5270182490348816,0.5270182490348816,0.5492243766784668,training/EXP_stride_f2.2_2023-03-16_18-53/logs/target/checkpoints/epoch=117-step=1888.ckpt,training/EXP_stride_f2.2_2023-03-16_18-53/logs/target/metrics.csv,3387,9965,3101,0.13173003494739532,0.9827216863632202,training/EXP_stride_f2.2_2023-03-16_18-53/logs/pretrain/checkpoints/epoch=51-step=2600.ckpt,training/EXP_stride_f2.2_2023-03-16_18-53/logs/pretrain/metrics.csv
Coffee,ResNet_DFS,False,2,0,128,5,4,0.6319444179534912,0.6319444179534912,0.6730023622512817,0.5237630009651184,0.5237630009651184,0.5386325120925903,training/EXP_stride_f2.3_base_2023-03-16_20-30/logs/target/checkpoints/epoch=85-step=1376.ckpt,training/EXP_stride_f2.3_base_2023-03-16_20-30/logs/target/metrics.csv,3372,0,3086,,,,
