dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc
OSULeaf,CNN,TS,False,2,0,128,True,5,1,1,32,4,640,0,0,4,640,training/2023-03-31_16-01_EXP_wdw_TS_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1/checkpoints/epoch=14-step=19215.ckpt,training/2023-03-31_16-01_EXP_wdw_TS_CNN_OSULeaf_f2/logs/wdw5_wts1_wps1/metrics.csv,14,0.26637330651283264,0.26129451394081116,0.26637330651283264,0.26129451394081116,0.5766028761863708,0.5926162600517273
