dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test,pretrain_val_mse,pretrain_val_r2,pretrain_best_model,pretrain_train_csv
ECG200,ResNet_DFS,False,1,0,128,10,1,0.7289062738418579,0.7289062738418579,0.7724056243896484,0.6061422228813171,0.6061422228813171,0.6003620028495789,training/EXP_length_f1.0_base_2023-03-17_09-34/logs/target/checkpoints/epoch=22-step=460.ckpt,training/EXP_length_f1.0_base_2023-03-17_09-34/logs/target/metrics.csv,3906,0,3810,,,,
ECG200,ResNet_DFS,True,1,0,128,10,1,0.7406250238418579,0.7406250238418579,0.7922828197479248,0.6449353694915771,0.6449353694915771,0.6254675388336182,training/EXP_length_f1.0_2023-03-17_09-56/logs/target/checkpoints/epoch=37-step=760.ckpt,training/EXP_length_f1.0_2023-03-17_09-56/logs/target/metrics.csv,3906,11586,3810,0.23096910119056702,0.9459613561630249,training/EXP_length_f1.0_2023-03-17_09-56/logs/pretrain/checkpoints/epoch=53-step=3240.ckpt,training/EXP_length_f1.0_2023-03-17_09-56/logs/pretrain/metrics.csv
ECG200,ResNet_DFS,False,1,0,128,15,1,0.7437499761581421,0.7437499761581421,0.780052900314331,0.6508620977401733,0.6508620977401733,0.6380615234375,training/EXP_length_f1.1_base_2023-03-17_10-45/logs/target/checkpoints/epoch=71-step=1440.ckpt,training/EXP_length_f1.1_base_2023-03-17_10-45/logs/target/metrics.csv,3891,0,3795,,,,
ECG200,ResNet_DFS,True,1,0,128,15,1,0.741406261920929,0.741406261920929,0.8314399719238281,0.6646012663841248,0.6646012663841248,0.6706905364990234,training/EXP_length_f1.1_2023-03-17_11-18/logs/target/checkpoints/epoch=49-step=1000.ckpt,training/EXP_length_f1.1_2023-03-17_11-18/logs/target/metrics.csv,3891,11571,3795,0.2395644187927246,0.9420512914657593,training/EXP_length_f1.1_2023-03-17_11-18/logs/pretrain/checkpoints/epoch=59-step=3600.ckpt,training/EXP_length_f1.1_2023-03-17_11-18/logs/pretrain/metrics.csv
ECG200,ResNet_DFS,False,1,0,128,20,1,0.76953125,0.76953125,0.8068493604660034,0.6508620977401733,0.6508620977401733,0.6722981929779053,training/EXP_length_f1.2_base_2023-03-17_12-37/logs/target/checkpoints/epoch=89-step=1800.ckpt,training/EXP_length_f1.2_base_2023-03-17_12-37/logs/target/metrics.csv,3876,0,3780,,,,
ECG200,ResNet_DFS,True,1,0,128,20,1,0.762499988079071,0.762499988079071,0.8183033466339111,0.6438577771186829,0.6438577771186829,0.6648911237716675,training/EXP_length_f1.2_2023-03-17_13-20/logs/target/checkpoints/epoch=47-step=960.ckpt,training/EXP_length_f1.2_2023-03-17_13-20/logs/target/metrics.csv,3876,11556,3780,0.2418789565563202,0.9409648180007935,training/EXP_length_f1.2_2023-03-17_13-20/logs/pretrain/checkpoints/epoch=59-step=3600.ckpt,training/EXP_length_f1.2_2023-03-17_13-20/logs/pretrain/metrics.csv
ECG200,ResNet_DFS,False,1,0,128,25,1,0.813281238079071,0.813281238079071,0.8693125247955322,0.6271551847457886,0.6271551847457886,0.6244547367095947,training/EXP_length_f1.3_base_2023-03-17_15-02/logs/target/checkpoints/epoch=71-step=1440.ckpt,training/EXP_length_f1.3_base_2023-03-17_15-02/logs/target/metrics.csv,3861,0,3765,,,,
ECG200,ResNet_DFS,True,1,0,128,25,1,0.789843738079071,0.789843738079071,0.8419045805931091,0.6877694129943848,0.6877694129943848,0.6893792152404785,training/EXP_length_f1.3_2023-03-17_15-56/logs/target/checkpoints/epoch=74-step=1500.ckpt,training/EXP_length_f1.3_2023-03-17_15-56/logs/target/metrics.csv,3861,11541,3765,0.2569448947906494,0.9333662390708923,training/EXP_length_f1.3_2023-03-17_15-56/logs/pretrain/checkpoints/epoch=46-step=2820.ckpt,training/EXP_length_f1.3_2023-03-17_15-56/logs/pretrain/metrics.csv
