dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test,pretrain_val_mse,pretrain_val_r2,pretrain_best_model,pretrain_train_csv
Coffee,ResNet_DFS,False,3,0,128,10,1,0.800000011920929,0.800000011920929,0.8384571075439453,0.6399739384651184,0.6399739384651184,0.7055732011795044,training/EXP_length_f3.0_base_2023-03-17_12-18/logs/target/checkpoints/epoch=101-step=1632.ckpt,training/EXP_length_f3.0_base_2023-03-17_12-18/logs/target/metrics.csv,3402,0,3116,,,,
Coffee,ResNet_DFS,True,3,0,128,10,1,0.7367187738418579,0.7367187738418579,0.7658823728561401,0.6142578125,0.6142578125,0.6458812952041626,training/EXP_length_f3.0_2023-03-17_13-35/logs/target/checkpoints/epoch=50-step=816.ckpt,training/EXP_length_f3.0_2023-03-17_13-35/logs/target/metrics.csv,3402,9980,3116,0.11339468508958817,0.9870036840438843,training/EXP_length_f3.0_2023-03-17_13-35/logs/pretrain/checkpoints/epoch=50-step=2550.ckpt,training/EXP_length_f3.0_2023-03-17_13-35/logs/pretrain/metrics.csv
Coffee,ResNet_DFS,False,3,0,128,15,1,0.7171875238418579,0.7171875238418579,0.7740477323532104,0.5888671875,0.5888671875,0.6375750303268433,training/EXP_length_f3.1_base_2023-03-17_16-52/logs/target/checkpoints/epoch=49-step=800.ckpt,training/EXP_length_f3.1_base_2023-03-17_16-52/logs/target/metrics.csv,3387,0,3101,,,,
Coffee,ResNet_DFS,True,3,0,128,15,1,0.7132812738418579,0.7132812738418579,0.7632871866226196,0.6080729365348816,0.6080729365348816,0.611899197101593,training/EXP_length_f3.1_2023-03-17_18-53/logs/target/checkpoints/epoch=65-step=1056.ckpt,training/EXP_length_f3.1_2023-03-17_18-53/logs/target/metrics.csv,3387,9965,3101,0.12313633412122726,0.9846553206443787,training/EXP_length_f3.1_2023-03-17_18-53/logs/pretrain/checkpoints/epoch=54-step=2750.ckpt,training/EXP_length_f3.1_2023-03-17_18-53/logs/pretrain/metrics.csv
Coffee,ResNet_DFS,False,3,0,128,20,1,0.6866319179534912,0.6866319179534912,0.7370930910110474,0.5738932490348816,0.5738932490348816,0.5954434871673584,training/EXP_length_f3.2_base_2023-03-17_23-55/logs/target/checkpoints/epoch=38-step=624.ckpt,training/EXP_length_f3.2_base_2023-03-17_23-55/logs/target/metrics.csv,3372,0,3086,,,,
Coffee,ResNet_DFS,True,3,0,128,20,1,0.6875,0.6875,0.7178894281387329,0.56640625,0.56640625,0.573091983795166,training/EXP_length_f3.2_2023-03-18_02-35/logs/target/checkpoints/epoch=74-step=1200.ckpt,training/EXP_length_f3.2_2023-03-18_02-35/logs/target/metrics.csv,3372,9950,3086,0.1335235983133316,0.9821081161499023,training/EXP_length_f3.2_2023-03-18_02-35/logs/pretrain/checkpoints/epoch=59-step=3000.ckpt,training/EXP_length_f3.2_2023-03-18_02-35/logs/pretrain/metrics.csv
Coffee,ResNet_DFS,False,3,0,128,25,1,0.6493055820465088,0.6493055820465088,0.7137206792831421,0.57370924949646,0.57370924949646,0.5881229639053345,training/EXP_length_f3.3_base_2023-03-18_09-18/logs/target/checkpoints/epoch=48-step=784.ckpt,training/EXP_length_f3.3_base_2023-03-18_09-18/logs/target/metrics.csv,3357,0,3071,,,,
Coffee,ResNet_DFS,True,3,0,128,25,1,0.5920138955116272,0.5920138955116272,0.6279208064079285,0.523097813129425,0.523097813129425,0.5355400443077087,training/EXP_length_f3.3_2023-03-18_12-38/logs/target/checkpoints/epoch=54-step=880.ckpt,training/EXP_length_f3.3_2023-03-18_12-38/logs/target/metrics.csv,3357,9935,3071,0.13692419230937958,0.9810256958007812,training/EXP_length_f3.3_2023-03-18_12-38/logs/pretrain/checkpoints/epoch=48-step=2450.ckpt,training/EXP_length_f3.3_2023-03-18_12-38/logs/pretrain/metrics.csv
