dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test,pretrain_val_mse,pretrain_val_r2,pretrain_best_model,pretrain_train_csv
ECG200,CNN_DFS,False,2,0,128,5,1,0.625,0.625,0.4674641788005829,0.6683728694915771,0.6683728694915771,0.575129508972168,training/2023-03-20_20-06_EXP_ratio_CNN_DFS_ECG200_f2-base/logs/target/checkpoints/epoch=0-step=4.ckpt,training/2023-03-20_20-06_EXP_ratio_CNN_DFS_ECG200_f2-base/logs/target/metrics.csv,784,0,3825,,,,
ECG200,CNN_DFS,True,2,0,128,5,1,0.625,0.625,0.5194661617279053,0.6683728694915771,0.6683728694915771,0.49150872230529785,training/2023-03-20_20-12_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/checkpoints/epoch=0-step=4.ckpt,training/2023-03-20_20-12_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/metrics.csv,784,2320,3825,0.3891053795814514,0.8455573916435242,training/2023-03-20_20-12_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/checkpoints/epoch=59-step=720.ckpt,training/2023-03-20_20-12_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/metrics.csv
ECG200,CNN_DFS,True,2,0,128,5,1,0.625,0.625,0.4628255069255829,0.6683728694915771,0.6683728694915771,0.48213374614715576,training/2023-03-20_20-20_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/checkpoints/epoch=0-step=4.ckpt,training/2023-03-20_20-20_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/metrics.csv,784,4640,3825,0.33135733008384705,0.8883876800537109,training/2023-03-20_20-20_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/checkpoints/epoch=59-step=1440.ckpt,training/2023-03-20_20-20_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/metrics.csv
ECG200,CNN_DFS,True,2,0,128,5,1,0.625,0.625,0.38554686307907104,0.6683728694915771,0.6683728694915771,0.46466854214668274,training/2023-03-20_20-29_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/checkpoints/epoch=0-step=4.ckpt,training/2023-03-20_20-29_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/metrics.csv,784,6960,3825,0.3466099500656128,0.8771864771842957,training/2023-03-20_20-29_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/checkpoints/epoch=59-step=2160.ckpt,training/2023-03-20_20-29_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/metrics.csv
ECG200,CNN_DFS,True,2,0,128,5,1,0.625,0.625,0.4199869930744171,0.662446141242981,0.662446141242981,0.5027620792388916,training/2023-03-20_20-39_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/checkpoints/epoch=1-step=8.ckpt,training/2023-03-20_20-39_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/metrics.csv,784,9280,3825,0.28373590111732483,0.9182127714157104,training/2023-03-20_20-39_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/checkpoints/epoch=59-step=2880.ckpt,training/2023-03-20_20-39_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/metrics.csv
ECG200,CNN_DFS,True,2,0,128,5,1,0.625,0.625,0.4309896230697632,0.6681034564971924,0.6681034564971924,0.5608029365539551,training/2023-03-20_20-49_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/checkpoints/epoch=25-step=104.ckpt,training/2023-03-20_20-49_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/target/metrics.csv,784,11601,3825,0.2561119496822357,0.9335275888442993,training/2023-03-20_20-49_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/checkpoints/epoch=57-step=3480.ckpt,training/2023-03-20_20-49_EXP_ratio_CNN_DFS_ECG200_f2-0/logs/pretrain/metrics.csv
ECG200,CNN_DFS,False,2,0,128,5,1,0.646484375,0.646484375,0.43175455927848816,0.6667564511299133,0.6667564511299133,0.5364539623260498,training/2023-03-20_21-00_EXP_ratio_CNN_DFS_ECG200_f2-base/logs/target/checkpoints/epoch=50-step=408.ckpt,training/2023-03-20_21-00_EXP_ratio_CNN_DFS_ECG200_f2-base/logs/target/metrics.csv,1568,0,3825,,,,
ECG200,CNN_DFS,True,2,0,128,5,1,0.64453125,0.64453125,0.45323890447616577,0.6637930870056152,0.6637930870056152,0.5847543478012085,training/2023-03-20_21-05_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/target/checkpoints/epoch=44-step=360.ckpt,training/2023-03-20_21-05_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/target/metrics.csv,1568,2320,3825,0.3891053795814514,0.8455573916435242,training/2023-03-20_21-05_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/pretrain/checkpoints/epoch=59-step=720.ckpt,training/2023-03-20_21-05_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/pretrain/metrics.csv
ECG200,CNN_DFS,True,2,0,128,5,1,0.638671875,0.638671875,0.45309245586395264,0.6764547228813171,0.6764547228813171,0.5813237428665161,training/2023-03-20_21-12_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/target/checkpoints/epoch=43-step=352.ckpt,training/2023-03-20_21-12_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/target/metrics.csv,1568,4640,3825,0.33135733008384705,0.8883876800537109,training/2023-03-20_21-12_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/pretrain/checkpoints/epoch=59-step=1440.ckpt,training/2023-03-20_21-12_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/pretrain/metrics.csv
ECG200,CNN_DFS,True,2,0,128,5,1,0.630859375,0.630859375,0.4528971314430237,0.6877694129943848,0.6877694129943848,0.5900514125823975,training/2023-03-20_21-21_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/target/checkpoints/epoch=54-step=440.ckpt,training/2023-03-20_21-21_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/target/metrics.csv,1568,6960,3825,0.3466099500656128,0.8771864771842957,training/2023-03-20_21-21_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/pretrain/checkpoints/epoch=59-step=2160.ckpt,training/2023-03-20_21-21_EXP_ratio_CNN_DFS_ECG200_f2-1/logs/pretrain/metrics.csv
