dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,approach,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test
SyntheticControl,CNN_DFS,False,1,0,128,5,1,0.4973958432674408,0.4973958432674408,0.5922653079032898,0.2925502359867096,0.2925502359867096,0.6322330832481384,lstm,training/2023-03-21_15-27_EXP_ratio_CNN_DFS_SyntheticControl_f1-base/logs/target/checkpoints/epoch=8-step=63.ckpt,training/2023-03-21_15-27_EXP_ratio_CNN_DFS_SyntheticControl_f1-base/logs/target/metrics.csv,1449,0,7185
