dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test,pretrain_val_mse,pretrain_val_r2,pretrain_best_model,pretrain_train_csv
GunPoint,CNN_DFS,False,4,0,128,5,1,0.5182291865348816,0.5182291865348816,0.45469918847084045,0.48403531312942505,0.48403531312942505,0.4330131411552429,training/2023-03-20_20-02_EXP_ratio_CNN_DFS_GunPoint_f4-base/logs/target/checkpoints/epoch=0-step=6.ckpt,training/2023-03-20_20-02_EXP_ratio_CNN_DFS_GunPoint_f4-base/logs/target/metrics.csv,1227,0,5985,,,,
GunPoint,CNN_DFS,True,4,0,128,5,1,0.5182291865348816,0.5182291865348816,0.4701480269432068,0.4650135934352875,0.4650135934352875,0.43177223205566406,training/2023-03-20_20-07_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/checkpoints/epoch=0-step=6.ckpt,training/2023-03-20_20-07_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/metrics.csv,1227,3627,5985,0.15443775057792664,0.9762973785400391,training/2023-03-20_20-07_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/checkpoints/epoch=57-step=1044.ckpt,training/2023-03-20_20-07_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/metrics.csv
GunPoint,CNN_DFS,True,4,0,128,5,1,0.5182291865348816,0.5182291865348816,0.5433926582336426,0.48403531312942505,0.48403531312942505,0.4978727698326111,training/2023-03-20_20-15_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/checkpoints/epoch=0-step=6.ckpt,training/2023-03-20_20-15_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/metrics.csv,1227,7254,5985,0.1382506787776947,0.9805523753166199,training/2023-03-20_20-15_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/checkpoints/epoch=58-step=2183.ckpt,training/2023-03-20_20-15_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/metrics.csv
GunPoint,CNN_DFS,True,4,0,128,5,1,0.5182291865348816,0.5182291865348816,0.5552084445953369,0.48403531312942505,0.48403531312942505,0.4644853472709656,training/2023-03-20_20-26_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/checkpoints/epoch=0-step=6.ckpt,training/2023-03-20_20-26_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/metrics.csv,1227,10881,5985,0.09228923171758652,0.9914215207099915,training/2023-03-20_20-26_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/checkpoints/epoch=59-step=3360.ckpt,training/2023-03-20_20-26_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/metrics.csv
GunPoint,CNN_DFS,True,4,0,128,5,1,0.4817708432674408,0.4817708432674408,0.43436098098754883,0.515964686870575,0.515964686870575,0.42578500509262085,training/2023-03-20_20-38_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/checkpoints/epoch=0-step=6.ckpt,training/2023-03-20_20-38_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/metrics.csv,1227,14508,5985,0.09244941920042038,0.9914113283157349,training/2023-03-20_20-38_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/checkpoints/epoch=56-step=4275.ckpt,training/2023-03-20_20-38_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/metrics.csv
GunPoint,CNN_DFS,True,4,0,128,5,1,0.4817708432674408,0.4817708432674408,0.5278283357620239,0.5149456262588501,0.5149456262588501,0.511316180229187,training/2023-03-20_20-52_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/checkpoints/epoch=0-step=6.ckpt,training/2023-03-20_20-52_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/target/metrics.csv,1227,18135,5985,0.0835103839635849,0.993026614189148,training/2023-03-20_20-52_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/checkpoints/epoch=58-step=5487.ckpt,training/2023-03-20_20-52_EXP_ratio_CNN_DFS_GunPoint_f4-0/logs/pretrain/metrics.csv
GunPoint,CNN_DFS,False,4,0,128,5,1,0.5859375,0.5859375,0.5288050174713135,0.48403531312942505,0.48403531312942505,0.42974433302879333,training/2023-03-20_21-08_EXP_ratio_CNN_DFS_GunPoint_f4-base/logs/target/checkpoints/epoch=0-step=12.ckpt,training/2023-03-20_21-08_EXP_ratio_CNN_DFS_GunPoint_f4-base/logs/target/metrics.csv,2454,0,5985,,,,
GunPoint,CNN_DFS,True,4,0,128,5,1,0.6966145634651184,0.6966145634651184,0.7615303993225098,0.6433423757553101,0.6433423757553101,0.7403122186660767,training/2023-03-20_21-15_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/target/checkpoints/epoch=107-step=1296.ckpt,training/2023-03-20_21-15_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/target/metrics.csv,2454,3627,5985,0.15443775057792664,0.9762973785400391,training/2023-03-20_21-15_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/pretrain/checkpoints/epoch=57-step=1044.ckpt,training/2023-03-20_21-15_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/pretrain/metrics.csv
GunPoint,CNN_DFS,True,4,0,128,5,1,0.7955729365348816,0.7955729365348816,0.8430677652359009,0.65574049949646,0.65574049949646,0.724334716796875,training/2023-03-20_21-25_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/target/checkpoints/epoch=96-step=1164.ckpt,training/2023-03-20_21-25_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/target/metrics.csv,2454,7254,5985,0.1382506787776947,0.9805523753166199,training/2023-03-20_21-25_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/pretrain/checkpoints/epoch=58-step=2183.ckpt,training/2023-03-20_21-25_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/pretrain/metrics.csv
GunPoint,CNN_DFS,True,4,0,128,5,1,0.7044270634651184,0.7044270634651184,0.6887351274490356,0.625,0.625,0.6448820233345032,training/2023-03-20_21-36_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/target/checkpoints/epoch=64-step=780.ckpt,training/2023-03-20_21-36_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/target/metrics.csv,2454,10881,5985,0.09228923171758652,0.9914215207099915,training/2023-03-20_21-36_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/pretrain/checkpoints/epoch=59-step=3360.ckpt,training/2023-03-20_21-36_EXP_ratio_CNN_DFS_GunPoint_f4-1/logs/pretrain/metrics.csv
