dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,approach,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test
SyntheticControl,ResNet_DFS,False,3,0,128,5,1,0.6510416865348816,0.6510416865348816,0.7181046009063721,0.4465680718421936,0.4465680718421936,0.7155981063842773,lstm,training/2023-03-21_15-14_EXP_ratio_ResNet_DFS_SyntheticControl_f3-base/logs/target/checkpoints/epoch=58-step=413.ckpt,training/2023-03-21_15-14_EXP_ratio_ResNet_DFS_SyntheticControl_f3-base/logs/target/metrics.csv,1449,0,7185
