dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,approach,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test
SyntheticControl,CNN_DFS,False,3,0,128,5,1,0.5182291865348816,0.5182291865348816,0.745210587978363,0.4056919515132904,0.4056919515132904,0.7538018226623535,lstm,training/2023-03-21_15-28_EXP_ratio_CNN_DFS_SyntheticControl_f3-base/logs/target/checkpoints/epoch=119-step=840.ckpt,training/2023-03-21_15-28_EXP_ratio_CNN_DFS_SyntheticControl_f3-base/logs/target/metrics.csv,1449,0,7185
