dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,approach,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test
PowerCons,ResNet_DFS,False,4,0,128,5,1,0.6578124761581421,0.6578124761581421,0.5298899412155151,0.610644519329071,0.610644519329071,0.6531122922897339,lstm,training/2023-03-21_14-58_EXP_ratio_ResNet_DFS_PowerCons_f4-base/logs/target/checkpoints/epoch=11-step=120.ckpt,training/2023-03-21_14-58_EXP_ratio_ResNet_DFS_PowerCons_f4-base/logs/target/metrics.csv,2099,0,10353
