dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,approach,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test
PowerCons,ResNet_DFS,False,3,0,128,5,1,0.7421875,0.7421875,0.7241131067276001,0.6148437261581421,0.6148437261581421,0.6580016613006592,lstm,training/2023-03-21_14-45_EXP_ratio_ResNet_DFS_PowerCons_f3-base/logs/target/checkpoints/epoch=31-step=320.ckpt,training/2023-03-21_14-45_EXP_ratio_ResNet_DFS_PowerCons_f3-base/logs/target/metrics.csv,2099,0,10353
