dataset,arch,pretrained,fold_number,random_state,batch_size,window_length,window_stride,target_val_acc,target_val_f1,target_val_auroc,target_test_acc,target_test_f1,target_test_auroc,approach,target_best_model,target_train_csv,nsamp_tra,nsamp_pre,nsamp_test
SyntheticControl,ResNet_DFS,False,1,0,128,5,1,0.6484375,0.6484375,0.692172110080719,0.4326171875,0.4326171875,0.7344357371330261,lstm,training/2023-03-21_15-08_EXP_ratio_ResNet_DFS_SyntheticControl_f1-base/logs/target/checkpoints/epoch=63-step=448.ckpt,training/2023-03-21_15-08_EXP_ratio_ResNet_DFS_SyntheticControl_f1-base/logs/target/metrics.csv,1449,0,7185
