dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc
CBF,ResNet,TS,False,1,0,128,True,5,1,1,32,4,384,0,0,4,384,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/0_wdw5/checkpoints/epoch=91-step=21252.ckpt,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/0_wdw5/metrics.csv,91,0.34759384393692017,0.32258984446525574,0.34759384393692017,0.32258984446525574,0.5028274655342102,0.4952430725097656
CBF,ResNet,TS,False,1,0,128,True,10,1,1,32,4,384,0,0,4,384,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/1_wdw10/checkpoints/epoch=13-step=3234.ckpt,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/1_wdw10/metrics.csv,13,0.3702686131000519,0.33802729845046997,0.3702686131000519,0.33802729845046997,0.5509681105613708,0.5320014357566833
CBF,ResNet,TS,False,1,0,128,True,15,1,1,32,4,384,0,0,4,384,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/2_wdw15/checkpoints/epoch=82-step=19173.ckpt,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/2_wdw15/metrics.csv,82,0.3916251063346863,0.3807595372200012,0.3916251063346863,0.3807595372200012,0.5597702860832214,0.5481024384498596
CBF,ResNet,TS,False,1,0,128,True,20,1,1,32,4,384,0,0,4,384,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/3_wdw20/checkpoints/epoch=13-step=3234.ckpt,training/2023-04-11_13-53_EXP_wlen_TS_ResNet_CBF_f1/logs/3_wdw20/metrics.csv,13,0.4270303249359131,0.45543545484542847,0.4270303249359131,0.45543545484542847,0.5640231966972351,0.5971124768257141
