dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc,pre_val_mse,pre_val_r2,pre_best_model,pre_train_csv,pre_nepochs
ArrowHead,CNN,DF,False,3,0,128,True,5,1,1,8,4,96,0,0,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_base/checkpoints/epoch=13-step=1582.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_base/metrics.csv,13,0.351701945066452,0.42008548974990845,0.351701945066452,0.42008548974990845,0.4640398919582367,0.5389705300331116,,,,,
ArrowHead,CNN,DF,True,3,0,128,True,5,1,1,8,4,96,4,384,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_4pmult/checkpoints/epoch=29-step=3390.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_4pmult/metrics.csv,29,0.3471357524394989,0.36558136343955994,0.3471357524394989,0.36558136343955994,0.5038864016532898,0.527109682559967,1.1536779403686523,-0.3026268184185028,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_4pmult/checkpoints/epoch=29-step=3390.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_4pmult/metrics.csv,59
ArrowHead,CNN,DF,True,3,0,128,True,5,1,1,8,4,96,8,768,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_8pmult/checkpoints/epoch=0-step=113.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_8pmult/metrics.csv,0,0.3646741509437561,0.4401315748691559,0.3646741509437561,0.4401315748691559,0.5251538157463074,0.5235440135002136,0.9071072340011597,0.21440987288951874,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_8pmult/checkpoints/epoch=0-step=113.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_8pmult/metrics.csv,59
ArrowHead,CNN,DF,True,3,0,128,True,5,1,1,8,4,96,16,1536,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_16pmult/checkpoints/epoch=83-step=9492.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_16pmult/metrics.csv,83,0.3813823163509369,0.3587852120399475,0.3813823163509369,0.3587852120399475,0.5520781874656677,0.5692634582519531,1.410800576210022,-0.9843975305557251,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_16pmult/checkpoints/epoch=83-step=9492.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/8exc_16pmult/metrics.csv,57
ArrowHead,CNN,DF,False,3,0,128,True,5,1,1,16,4,192,0,0,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_base/checkpoints/epoch=8-step=2034.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_base/metrics.csv,8,0.3578914701938629,0.3991471230983734,0.3578914701938629,0.3991471230983734,0.5427922606468201,0.5454890727996826,,,,,
ArrowHead,CNN,DF,True,3,0,128,True,5,1,1,16,4,192,4,384,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_4pmult/checkpoints/epoch=41-step=9492.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_4pmult/metrics.csv,41,0.38471516966819763,0.427431583404541,0.38471516966819763,0.427431583404541,0.5628443360328674,0.5649521946907043,0.9108710885047913,0.18798384070396423,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_4pmult/checkpoints/epoch=41-step=9492.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_4pmult/metrics.csv,59
ArrowHead,CNN,DF,True,3,0,128,True,5,1,1,16,4,192,8,768,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_8pmult/checkpoints/epoch=14-step=3390.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_8pmult/metrics.csv,14,0.3831067681312561,0.3998319208621979,0.3831067681312561,0.3998319208621979,0.5539889335632324,0.5590695738792419,0.9411358833312988,0.15436382591724396,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_8pmult/checkpoints/epoch=14-step=3390.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_8pmult/metrics.csv,59
ArrowHead,CNN,DF,True,3,0,128,True,5,1,1,16,4,192,16,1536,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_16pmult/checkpoints/epoch=79-step=18080.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_16pmult/metrics.csv,79,0.38756874203681946,0.45482370257377625,0.38756874203681946,0.45482370257377625,0.545546293258667,0.5963547825813293,1.4020987749099731,-0.959995448589325,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_16pmult/checkpoints/epoch=79-step=18080.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/16exc_16pmult/metrics.csv,57
ArrowHead,CNN,DF,False,3,0,128,True,5,1,1,32,4,384,0,0,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/32exc_base/checkpoints/epoch=7-step=3616.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/32exc_base/metrics.csv,7,0.37171539664268494,0.39446762204170227,0.37171539664268494,0.39446762204170227,0.526432991027832,0.5488346219062805,,,,,
ArrowHead,CNN,DF,True,3,0,128,True,5,1,1,32,4,384,4,384,4,384,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/32exc_4pmult/checkpoints/epoch=12-step=5876.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/32exc_4pmult/metrics.csv,12,0.3694586455821991,0.45062151551246643,0.3694586455821991,0.45062151551246643,0.5377624034881592,0.5635221600532532,0.9233595132827759,0.16556432843208313,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/32exc_4pmult/checkpoints/epoch=12-step=5876.ckpt,training/2023-03-29_22-54_EXP_ratio_DF_CNN_ArrowHead_f3/logs/32exc_4pmult/metrics.csv,59
