dataset,arch,repr,pretrain,fold_number,random_state,batch_size,stride_series,window_length,window_time_stride,window_patt_stride,train_events_per_class,train_event_multiplier,nevents_train,pret_event_multiplier,nevents_pret,test_event_multiplier,nevents_test,tgt_best_model,tgt_train_csv,tgt_nepochs,target_val_acc,target_test_acc,target_val_f1,target_test_f1,target_val_auroc,target_test_auroc,pre_val_mse,pre_val_r2,pre_best_model,pre_train_csv,pre_nepochs
Chinatown,CNN,DF,False,2,0,128,False,5,1,1,8,4,64,0,0,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_base/checkpoints/epoch=93-step=752.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_base/metrics.csv,93,0.6339869499206543,0.5768040418624878,0.6339869499206543,0.5768040418624878,0.666602611541748,0.5406765937805176,,,,,
Chinatown,CNN,DF,True,2,0,128,False,5,1,1,8,4,64,4,256,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_4pmult/checkpoints/epoch=56-step=456.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_4pmult/metrics.csv,56,0.6535947918891907,0.5673562288284302,0.6535947918891907,0.5673562288284302,0.6931570768356323,0.5340234637260437,0.39083558320999146,0.7585827112197876,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_4pmult/checkpoints/epoch=56-step=456.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_4pmult/metrics.csv,59
Chinatown,CNN,DF,True,2,0,128,False,5,1,1,8,4,64,8,512,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_8pmult/checkpoints/epoch=22-step=184.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_8pmult/metrics.csv,22,0.648692786693573,0.5826681852340698,0.648692786693573,0.5826681852340698,0.6420192718505859,0.5239530205726624,1.4164505004882812,-2.007847547531128,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_8pmult/checkpoints/epoch=22-step=184.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_8pmult/metrics.csv,59
Chinatown,CNN,DF,True,2,0,128,False,5,1,1,8,4,64,16,1024,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_16pmult/checkpoints/epoch=67-step=544.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_16pmult/metrics.csv,67,0.6535947918891907,0.6067763566970825,0.6535947918891907,0.6067763566970825,0.7058013081550598,0.5309086441993713,0.323939710855484,0.8935850262641907,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_16pmult/checkpoints/epoch=67-step=544.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/8exc_16pmult/metrics.csv,59
Chinatown,CNN,DF,False,2,0,128,False,5,1,1,16,4,128,0,0,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_base/checkpoints/epoch=102-step=1545.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_base/metrics.csv,102,0.7389885783195496,0.6354455351829529,0.7389885783195496,0.6354455351829529,0.8199218511581421,0.5629267692565918,,,,,
Chinatown,CNN,DF,True,2,0,128,False,5,1,1,16,4,128,4,256,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_4pmult/checkpoints/epoch=44-step=675.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_4pmult/metrics.csv,44,0.76998370885849,0.6600423455238342,0.76998370885849,0.6600423455238342,0.8418014049530029,0.580647349357605,0.545868456363678,0.529125988483429,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_4pmult/checkpoints/epoch=44-step=675.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_4pmult/metrics.csv,59
Chinatown,CNN,DF,True,2,0,128,False,5,1,1,16,4,128,8,512,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_8pmult/checkpoints/epoch=76-step=1155.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_8pmult/metrics.csv,76,0.7446982264518738,0.6369115710258484,0.7446982264518738,0.6369115710258484,0.8265889883041382,0.5800144672393799,0.4694289565086365,0.6696395874023438,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_8pmult/checkpoints/epoch=76-step=1155.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_8pmult/metrics.csv,59
Chinatown,CNN,DF,True,2,0,128,False,5,1,1,16,4,128,16,1024,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_16pmult/checkpoints/epoch=30-step=465.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_16pmult/metrics.csv,30,0.7430669069290161,0.6163870096206665,0.7430669069290161,0.6163870096206665,0.8185508251190186,0.5493350028991699,0.6248215436935425,0.6041520237922668,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_16pmult/checkpoints/epoch=30-step=465.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/16exc_16pmult/metrics.csv,59
Chinatown,CNN,DF,False,2,0,128,False,5,1,1,32,4,256,0,0,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/32exc_base/checkpoints/epoch=103-step=3016.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/32exc_base/metrics.csv,103,0.7580447793006897,0.6132920384407043,0.7580447793006897,0.6132920384407043,0.8088010549545288,0.5762631893157959,,,,,
Chinatown,CNN,DF,True,2,0,128,False,5,1,1,32,4,256,4,256,4,256,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/32exc_4pmult/checkpoints/epoch=111-step=3248.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/32exc_4pmult/metrics.csv,111,0.7600814700126648,0.6633002161979675,0.7600814700126648,0.6633002161979675,0.8082998394966125,0.5600019693374634,0.49945342540740967,0.6057365536689758,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/32exc_4pmult/checkpoints/epoch=111-step=3248.ckpt,training/2023-03-29_09-27_EXP_ratio_DF_CNN_Chinatown_f2/logs/32exc_4pmult/metrics.csv,59
